NOM_TIPO;NOM_DPTO;NOM_MUSEO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;TOTAL_PAGANTES
Extranjeros;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0;484
Nacionales Y Extranjeros;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0;5,594
Nacionales;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0;4,778
Extranjeros;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0;507
Nacionales Y Extranjeros;Ancash;Zona Arqueologica Monumental Chavin de Huantar;0;0;0;0;0;5,285
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;46
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;46
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;15
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;15
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;49
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;49
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;44
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;44
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;88
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;88
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;154
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;154
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;242
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;242
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;381
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;381
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;133
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;133
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;558
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;558
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;615
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;615
Nacionales;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;177
Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;0
Nacionales Y Extranjeros;Ancash;Sitio Arqueologico Pañamarca;0;0;0;0;0;177
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;320
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;320
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;310
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;310
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;219
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;219
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;184
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;184
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;293
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;293
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;293
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;293
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;421
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;421
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;377
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;377
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;201
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;201
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;328
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;328
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;274
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;274
Nacionales;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;302
Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;0
Nacionales Y Extranjeros;Apurimac;Sitio Arqueologico Saihuite;0;0;0;0;0;302
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;73
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;73
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;42
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;42
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;156
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;156
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;165
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;165
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;172
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;172
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;246
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;246
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;217
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;217
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;563
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;563
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;369
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;369
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;266
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;266
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;33
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;33
Nacionales;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;20
Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico Toro Muerto;0;0;0;0;0;20
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;15
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;15
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;29
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;29
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;59
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;59
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;8
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;8
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;60
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;60
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;16
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;16
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;110
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;110
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;161
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;161
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;254
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;254
Nacionales;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;104
Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;0
Nacionales Y Extranjeros;Arequipa;Complejo Arqueologico de Uyo Uyo;0;0;0;0;0;104
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;649
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;649
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;581
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;581
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;469
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;469
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,335
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,335
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;836
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;836
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;797
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;797
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;2,246
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;2,246
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,092
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,092
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,087
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,087
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,161
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,161
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,194
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,194
Nacionales;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,001
Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;0
Nacionales Y Extranjeros;Ayacucho;Sitio Arqueologico Intihuatana;0;0;0;0;0;1,001
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;3,741
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;348
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;4,089
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;3,895
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;356
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;4,251
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;2,484
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;114
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;2,598
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;3,948
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;40
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;3,988
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;12,831
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;0
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;12,831
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;11,227
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;85
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;11,312
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;4,704
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;269
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;4,973
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;13,718
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;106
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;13,824
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;4,059
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;239
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;4,298
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;5,906
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;550
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;6,456
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;6,596
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;446
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;0;7,042
Nacionales;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;33;2,220
Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;42;178
Nacionales Y Extranjeros;Cajamarca;Paisaje Cultural Arqueologico Cumbemayo;0;0;0;0;75;2,398
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;11,635
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;76
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;11,711
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;16,687
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;105
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;16,792
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;7,537
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;72
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;7,609
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,903
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;100
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;3,003
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,790
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;194
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,984
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;4,330
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;131
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;4,461
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;10,337
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;287
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;10,624
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;10,337
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;287
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;10,624
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;13,478
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;196
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;13,674
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,586
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;109
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;2,695
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;7,536
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;276
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;0;7,812
Nacionales;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;27;4,885
Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;13;165
Nacionales Y Extranjeros;Cajamarca;Centro Arqueologico Ventanilla de Otuzco;0;0;0;0;40;5,050
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;262
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;7
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;269
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;198
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;10
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;208
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;168
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;5
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;173
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;151
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;26
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;177
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;291
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;96
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;387
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;696
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;16
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;712
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;536
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;24
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;560
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;497
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;38
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;535
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;525
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;6
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;531
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;461
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;41
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;502
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;485
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;11
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;496
Nacionales;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;168
Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;3
Nacionales Y Extranjeros;Cajamarca;Monumento Arqueologico Kuntur Wasi;0;0;0;0;0;171
Nacionales;Cusco;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0;0;0;37
